,id,updatedAt,preferredBuyers,filter_keywords,must_list,bam_id,cusip_isin,title,pitch,assetClass,customAssetClass,currency,instrumentType,customInstrumentType,notional,industryRisk,maturity,dateOfArrears,chapter11,contractualForum,coupon,debtor,collateral,collateralType,customCollateralType,collateralRegistration,fiduciaryAgent,registrationAgent,priceTerms,negotiationTerms,intermediaryUser,researchBAMLink,askingPrice,publishedPrice,minOffer,totalDebt,marketCap,creditRating,companyType,equityConvertInstrument,debtSeniority,nonEquityOptional,createdAt,cost,bamRank,failed,failedPrice,notified,privacy,user,webSource,creditor,creditorContact,noticeParty_lawFirm,noticeParty_person,noticePersonContact,proofOfClaim,transfer_asset,notifiedUser,sectorType,sectorRatingCoeff_1,sectorRatingCoeff_2,sectorRatingCoeff_3,sectorRatingCoeff_4,sectorRatingCoeff_5,creditRatingCoeff_1,creditRatingCoeff_2,creditRatingCoeff_3,creditRatingCoeff_4,creditRatingCoeff_5,creditType,sellability_raw_score,isActiveByUser,isActiveByBAM,Map,Color
400,5c802cdcd646ac641327abe8,2019/4/24,,,,,,M & G USA Corporation - Parent - TC,,Deep Distressed,,USD,Trade Claim,,"$108,377,568 ",Manufacturing (Plastic Materials & Resins),,2018/4/4,Yes,District of Delaware,,"M & G USA Holding, LLC ",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Sinopec Engineering (Group) Co.,Ltd. ",jiangrui01@sinopec.com,DLA Piper LLP,"Craig Martin, Esq",craig.martin@dlapiper.com,Yes,False,undefined|576be063132aacb71696af60|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.003215392,True,True,HY3Y,white
401,5c802cdcd646ac641327abe9,2019/4/24,,,,,,M & G USA Corporation - Parent - TC,The basis for this claim is breach of contract,Deep Distressed,,USD,Trade Claim,,"$20,000,000 ",Manufacturing (Plastic Materials & Resins),,2018/2/14,Yes,District of Delaware,,M&G Chemicals S.A.,No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,The Coca-Cola Company ,andrewdixon@coca-cola.com,Coca-cola Company,Andrew Dixon,andrewdixon@coca-cola.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.003163697,True,True,HY3Y,white
402,5c802cdcd646ac641327abea,2019/4/24,,,,,,M & G USA Corporation - Parent - TC,The basis for this claim is loan,Deep Distressed,,USD,Trade Claim,,"$23,771,276 ",Manufacturing (Plastic Materials & Resins),,2018/3/28,Yes,District of Delaware,,M&G Chemicals S.A.,No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,NN Insurance Belgium N.V. as Transferee of Delta Lloyd Life N.V. ,nnip.ppm@nnip.com,Investment Partners B.V.,Marina Vroenhoven-Paasse,nnip.ppm@nnip.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.003214535,True,True,HY3Y,white
403,5c802cdcd646ac641327abeb,2019/4/24,,,,,,M & G USA Corporation - Parent - TC,,Deep Distressed,,USD,Trade Claim,,"$56,306,316 ",Manufacturing (Plastic Materials & Resins),,2018/1/17,Yes,District of Delaware,,M & G USA Corporation,Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,Macquarie Investments US Inc. ,prashant.mupparpu@macguarie.com,Macquarie Investments US Inc.,CFMLegalHouston@macquarie,,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.0031345640000000003,True,True,HY3Y,white
404,5c802cdcd646ac641327abec,2019/4/24,,,,,,M & G USA Corporation - Parent - TC,The basis for this claim is goods and services provided,Deep Distressed,,USD,Trade Claim,,"$13,536,697 ",Manufacturing (Plastic Materials & Resins),,2018/4/1,Yes,District of Delaware,,"M & G Resins USA, LLC ",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Lexicon, Inc. ",jeffw@lexgrpinc.com,"Andrews Myers, P.C.",T. Josh Judd,jjudd@andrewsmyers.com,Yes,False,undefined|576be063132aacb71696af60|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.003210536,True,True,HY3Y,white
405,5c802cdcd646ac641327abed,2019/4/24,,,,,,M & G USA Corporation - Parent - TC,The basis for this claim is guaranty executed by Mossi &amp; Ghisolfi International,Deep Distressed,,USD,Trade Claim,,"$68,773,875 ",Manufacturing (Plastic Materials & Resins),,2018/3/22,Yes,District of Delaware,,Mossi & Ghisolfi International S.a.r.l. ,No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,Indorama Ventures PTA Montreal L.P. ,jean.quessy@ca.indorama.net,Indorama Ventures PTA Montreal L.P.,,jean.quessy@ca.indorama.net,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.0,True,True,HY3Y,white
406,5c802cdcd646ac641327abee,2019/4/24,,,,,,M & G USA Corporation - Parent - TC,The basis for this claim is loan,Deep Distressed,,USD,Trade Claim,,"$59,428,190 ",Manufacturing (Plastic Materials & Resins),,2018/3/28,Yes,District of Delaware,,Mossi & Ghisolfi International S.a.r.l. ,Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,Delta Lloyd Levensverzekering N.V. ,nnip.ppm@nnip.com,NN Investment Partners B.V.,Marina Vroenhoven-Paasse,nnip.ppm@nnip.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.0031916859999999996,True,True,HY3Y,white
407,5c802cdcd646ac641327abef,2019/4/24,,,,,,M & G USA Corporation - Parent - TC,The basis for this claim is goods and services provided,Deep Distressed,,USD,Trade Claim,,"$23,532,862 ",Manufacturing (Plastic Materials & Resins),,2018/4/2,Yes,District of Delaware,,"M & G Resins USA, LLC ",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Berry Contracting, L.P. d/b/a Bay, Ltd. ",vanamanc@bayltd.com,"Andrews Myers, P.C.",T. Josh Judd,jjudd@andrewsmyers.com,Yes,False,undefined|576be063132aacb71696af60|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.003147988,True,True,HY3Y,white
408,5c802cdcd646ac641327abf0,2019/4/24,,,,,,M & G USA Corporation - Parent - TC,The basis for this claim is unpaid amounts for sale of M&amp;G Polimeros Brasil S.A. PET product by M&amp;G Polymers USA LLC,Deep Distressed,,USD,Trade Claim,,"$11,796,059 ",Manufacturing (Plastic Materials & Resins),,2018/4/4,Yes,District of Delaware,,"M & G Polymers USA, LLC ",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,ALCOF II NUBT. L.P. as Transferee of M&G Polimeros Brasil S.A. ,Joao.Luis@gruppomg.com.br,Kirkland & Ellis LLP,"Jeremy David Evans, Esq",jeremy.evans@kirkland.com,Yes,False,undefined|576be063132aacb71696af60|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.003188259,True,True,HY3Y,white
409,5c802cdcd646ac641327abf1,2019/4/24,,,,,,M & G USA Corporation - Parent - TC,The basis for this claim is line of credit,Deep Distressed,,USD,Trade Claim,,"$10,042,088 ",Manufacturing (Plastic Materials & Resins),,2018/3/11,Yes,District of Delaware,,Mossi & Ghisolfi International S.a.r.l. ,No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,Banca Monte dei Paschi di Siena S.P.A. ,vincenzo.ciancio@mps.it,"McElroy, Deutsch, Mulvaney & Carpenter, LLP","Eric R. Perkins, Esq",eperkins@mdmc-law.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.0027758390000000004,True,True,HY3Y,white
410,5c802cdcd646ac641327abf2,2019/4/24,,,,,,"Marsh Supermarkets Holding, LLC - Parent - TC",The basis for this claim is services performed,Deep Distressed,,USD,Trade Claim,,"$58,512,982 ",Retail (Grocery),,2017/7/9,Yes,District of Delaware,,"Marsh Supermarkets Holding, LLC",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Central States, Southeast & Southwest Areas Pension Fund ",asprau@centralstatesfunds.org,,Andrew Sprau,asprau@centralstatesfunds.org,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerStaples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.0032039670000000003,True,True,HY3Y,white
411,5c802cdcd646ac641327abf3,2019/4/24,,,,,,"Marsh Supermarkets Holding, LLC - Parent - TC",The basis for this claim is services performed,Deep Distressed,,USD,Trade Claim,,"$58,512,982 ",Retail (Grocery),,2017/7/9,Yes,District of Delaware,,"Marsh Supermarkets of Illinois, LLC",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Central States, Southeast & Southwest Areas Pension Fund ",asprau@centralstatesfunds.org,,Andrew Sprau,asprau@centralstatesfunds.org,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerStaples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.0032039670000000003,True,True,HY3Y,white
412,5c802cdcd646ac641327abf4,2019/4/24,,,,,,"Marsh Supermarkets Holding, LLC - Parent - TC",The basis for this claim is services performed,Deep Distressed,,USD,Trade Claim,,"$58,512,982 ",Retail (Grocery),,2017/7/9,Yes,District of Delaware,,"CT Logistics, LLC",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Central States, Southeast & Southwest Areas Pension Fund ",asprau@centralstatesfunds.org,,Andrew Sprau,asprau@centralstatesfunds.org,Yes,False,undefined|576be063132aacb71696af60|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerStaples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.0032039670000000003,True,True,HY3Y,white
413,5c802cdcd646ac641327abf5,2019/4/24,,,,,,"Mountain Creek Resort, Inc. - Parent - TC",The basis for this claim is guaranty,Deep Distressed,,USD,Trade Claim,,"$22,916,113 ","Gaming, Lodging & Restaurants",,2017/9/7,Yes,District of New Jersey,,"Mountain Creek Management, LLC",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,M&T Bank ,vamason@mtb.com,M & T Bank,Jodee A. laCelle,jlacelle@mtb.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.003140562,True,True,HY3Y,white
414,5c802cdcd646ac641327abf6,2019/5/29,,,,,,"Lucky Dragon Hotel & Casino, LLC - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$98,000,000 ",Casinos & Gaming,,2018/6/19,Yes,Foley Federal Building,,"Lucky Dragon Hotel & Casino, LLC",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"EB-5 Investors and Limited Partners in the Lucky Dragon, LP ",rworks@mcdonaldcarano.com,,"Ryan J. Works, Esq",rworks@mcdonaldcarano.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.00306002,True,True,HY3Y,white
415,5c802cdcd646ac641327abf7,2019/4/28,,,,,,International Shipholding Corporation - Parent - TC,The basis for this claim is the basis for this claim is rejection damages.,Deep Distressed,,USD,Trade Claim,,"$54,206,996 ",Water Transportation,,2017/4/11,Yes,Southern District of New York,,"U.S. United Ocean Services, LLC",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Mosaic Fertilizer, LLC ",phil.bauer@mosaicco.com,"Mosaic Fertilizer, LLC - Corporate Counsel",,glenn.salvo@mosiacco.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc|5b66d79021e21e9072c46675|5b10ddaedf78f8316892ffb6|5ba92442059e3a18300b6029,Utilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.0032188190000000004,True,True,HY3Y,white
416,5c802cdcd646ac641327abf8,2019/4/24,,,,,,"Kaiser Gypsum Company, Inc. - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$304,055,378 ",Manufacturing (Lime and Gypsum Product),,2019/1/30,Yes,Western District of North Carolina,,"Hanson Permanente Cement, Inc.",No,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Lehigh Hanson, Inc. ",carol.lowry@lehighhanson.com,Leihigh Southwest Cement Company,Carol L. Lowry,carol.lowry@lehighhanson.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBB,0.003137135,True,True,HY5Y,yellow
417,5c802cdcd646ac641327abf9,2019/5/29,,,,,,"iHeartMedia, Inc. - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$2,044,310,883 ",Entertainment & Recreation,,2018/6/27,No,515 Rusk Avenue,,"TTWN Media Networks, LLC",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Wilmington Trust, National Association, as Indenture Trustee for the 9.0% PGN Notes due 2019 ",Pfinkel@WilmingtonTrust.com,Stroock & Stroock & Lavan LLP,Jayme Goldstein,jgoldstein@stroock.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.001254397,True,True,HY5Y,yellow
418,5c802cdcd646ac641327abfa,2019/5/29,,,,,,"iHeartMedia, Inc. - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$478,098,437 ",Entertainment & Recreation,,2018/6/26,No,515 Rusk Avenue,,"CC Finco Holdings, LLC",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Wilmington Savings Fund Society, FSB, in its capacity as Indenture Trustee ",msilverman@pryorcashman.com,"Wilmington Saving Fund Society,FSB",Patrick J. Healy,phealy@wsfsbank.com,Yes,False,undefined|576be063132aacb71696af60|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.003074872,True,True,HY5Y,yellow
419,5c802cdcd646ac641327abfb,2019/5/29,,,,,,"iHeartMedia, Inc. - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$2,044,310,883 ",Entertainment & Recreation,,2018/6/27,No,515 Rusk Avenue,,"Terrestrial RF Licensing, Inc.",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Wilmington Trust, National Association, as Indenture Trustee for the 9.0% PGN Notes due 2019 ",Pfinkel@WilmingtonTrust.com,Stroock & Stroock & Lavan LLP,Jayme Goldstein,jgoldstein@stroock.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.001254397,True,True,HY5Y,yellow
420,5c802cdcd646ac641327abfc,2019/5/29,,,,,,"iHeartMedia, Inc. - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$2,044,310,883 ",Entertainment & Recreation,,2018/6/27,No,515 Rusk Avenue,,"Clear Channel Holdings, Inc.",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Wilmington Trust, National Association, as Indenture Trustee for the 9.0% PGN Notes due 2019 ",Pfinkel@WilmingtonTrust.com,Stroock & Stroock & Lavan LLP,Jayme Goldstein,jgoldstein@stroock.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.001254397,True,True,HY5Y,yellow
421,5c802cdcd646ac641327abfd,2019/5/29,,,,,,"iHeartMedia, Inc. - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$2,044,310,883 ",Entertainment & Recreation,,2018/6/27,No,515 Rusk Avenue,,"CC Finco Holdings, LLC",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Wilmington Trust, National Association, as Indenture Trustee for the 9.0% PGN Notes due 2019 ",Pfinkel@WilmingtonTrust.com,Stroock & Stroock & Lavan LLP,Jayme Goldstein,jgoldstein@stroock.com,Yes,False,undefined|576be063132aacb71696af60|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.001254397,True,True,HY5Y,yellow
422,5c802cdcd646ac641327abfe,2019/5/29,,,,,,"iHeartMedia, Inc. - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$2,044,310,883 ",Entertainment & Recreation,,2018/6/27,No,515 Rusk Avenue,,"Christal Radio Sales, Inc.",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Wilmington Trust, National Association, as Indenture Trustee for the 9.0% PGN Notes due 2019 ",Pfinkel@WilmingtonTrust.com,Stroock & Stroock & Lavan LLP,Jayme Goldstein,jgoldstein@stroock.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.001254397,True,True,HY5Y,yellow
423,5c802cdcd646ac641327abff,2019/5/29,,,,,,"iHeartMedia, Inc. - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$2,044,310,883 ",Entertainment & Recreation,,2018/6/27,No,515 Rusk Avenue,,"AMFM Texas Licenses, LLC",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Wilmington Trust, National Association, as Indenture Trustee for the 9.0% PGN Notes due 2019 ",Pfinkel@WilmingtonTrust.com,Stroock & Stroock & Lavan LLP,Jayme Goldstein,jgoldstein@stroock.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.001254397,True,True,HY5Y,yellow
424,5c802cdcd646ac641327ac00,2019/5/29,,,,,,"iHeartMedia, Inc. - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$478,098,437 ",Entertainment & Recreation,,2018/6/27,No,515 Rusk Avenue,,"Katz Millennium Sales & Marketing, Inc.",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Wilmington Savings Fund Society, FSB, in its capacity as Indenture Trustee ",msilverman@pryorcashman.com,"Wilmington Saving Fund Society,FSB",Patrick J. Healy,phealy@wsfsbank.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.003074872,True,True,HY5Y,yellow
425,5c802cdcd646ac641327ac01,2019/5/29,,,,,,"iHeartMedia, Inc. - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$478,098,437 ",Entertainment & Recreation,,2018/6/26,No,515 Rusk Avenue,,Citicasters Co.,Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Wilmington Savings Fund Society, FSB, in its capacity as Indenture Trustee ",msilverman@pryorcashman.com,"Wilmington Saving Fund Society,FSB",Patrick J. Healy,phealy@wsfsbank.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.003074872,True,True,HY5Y,yellow
426,5c802cdcd646ac641327ac02,2019/5/29,,,,,,"iHeartMedia, Inc. - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$478,098,437 ",Entertainment & Recreation,,2018/6/26,No,515 Rusk Avenue,,"Capstar TX, LLC",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Wilmington Savings Fund Society, FSB, in its capacity as Indenture Trustee ",msilverman@pryorcashman.com,"Wilmington Saving Fund Society,FSB",Patrick J. Healy,phealy@wsfsbank.com,Yes,False,undefined|576be063132aacb71696af60|5b141f28df78f8316892ffc6|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.003074872,True,True,HY5Y,yellow
427,5c802cdcd646ac641327ac03,2019/5/29,,,,,,"iHeartMedia, Inc. - Parent - TC",,Deep Distressed,,USD,Trade Claim,,"$478,098,437 ",Entertainment & Recreation,,2018/6/27,No,515 Rusk Avenue,,"TTWN Networks, LLC",Yes,,,,,,,Outbound Offers,,,,,0.0,,,,,,,,2019/3/6,,,False,,True,,User C,PrimeClerk,"Wilmington Savings Fund Society, FSB, in its capacity as Indenture Trustee ",msilverman@pryorcashman.com,"Wilmington Saving Fund Society,FSB",Patrick J. Healy,phealy@wsfsbank.com,Yes,False,undefined|576be063132aacb71696af60|5bb67723188130a30ef3461f|5c6ddb6ae207674f21873d51|5cb5ec3d1815c41b3fbaeb3f|5cc0cc2d39feabe5537781fc,ConsumerDiscretionary,0.00216863,-0.002193895,0.0022143320000000003,8.5893e-05,-0.00030853,-0.002370861,-0.001580574,0.001580574,0.001580574,-0.000790287,BBB,0.003074872,True,True,HY5Y,yellow
